CASEID,SEX,RACE,SCHLCOLL,ACTIVITY,DURATION
20160212152072,2,202,5,10101,330
20160212152072,2,202,5,20201,45
20160212152072,2,202,5,10201,30
20160212152072,2,202,5,60301,405
20160212152072,2,202,5,130131,15
20160212152072,2,202,5,60301,195
20160212152072,2,202,5,110101,50
20160212152072,2,202,5,120101,30
20160212152072,2,202,5,10101,340
20160212152413,2,100,5,10101,210
20160212152413,2,100,5,10201,20
20160212152413,2,100,5,180601,5
20160212152413,2,100,5,60101,80
20160212152413,2,100,5,60301,45
20160212152413,2,100,5,180603,5
20160212152413,2,100,5,20101,90
20160212152413,2,100,5,60301,25
20160212152413,2,100,5,110101,15
20160212152413,2,100,5,120303,60
20160212152413,2,100,5,10101,90
20160212152413,2,100,5,60301,90
20160212152413,2,100,5,180601,10
20160212152413,2,100,5,60101,185
20160212152413,2,100,5,180703,5
20160212152413,2,100,5,70103,10
20160212152413,2,100,5,181101,5
20160212152413,2,100,5,110101,15
20160212152413,2,100,5,120101,55
20160212152413,2,100,5,181201,2
20160212152413,2,100,5,10201,60
20160212152413,2,100,5,120101,28
20160212152413,2,100,5,181301,15
20160212152413,2,100,5,130109,135
20160212152413,2,100,5,181301,15
20160212152413,2,100,5,10201,15
20160212152413,2,100,5,10101,150
20160301161132,2,110,5,50101,195
20160301161132,2,110,5,180501,30
20160301161132,2,110,5,10201,40
20160301161132,2,110,5,10101,215
20160301161132,2,110,5,180302,15
20160301161132,2,110,5,30112,10
20160301161132,2,110,5,180302,15
20160301161132,2,110,5,30112,20
20160301161132,2,110,5,180406,10
20160301161132,2,110,5,40507,7
20160301161132,2,110,5,180406,20
20160301161132,2,110,5,40507,5
20160301161132,2,110,5,180302,25
20160301161132,2,110,5,30112,1
20160301161132,2,110,5,180703,3
20160301161132,2,110,5,70103,6
20160301161132,2,110,5,180703,10
20160301161132,2,110,5,10101,183
20160301161132,2,110,5,130124,25
20160301161132,2,110,5,10201,20
20160301161132,2,110,5,20201,3
20160301161132,2,110,5,120301,42
20160301161132,2,110,5,160199,11
20160301161132,2,110,5,10201,30
20160301161132,2,110,5,160199,27
20160301161132,2,110,5,180406,7
20160301161132,2,110,5,40508,11
20160301161132,2,110,5,180704,25
20160301161132,2,110,5,180704,2
20160301161132,2,110,5,180704,3
20160301161132,2,110,5,180704,1
20160301161132,2,110,5,70104,7
20160301161132,2,110,5,120403,146
20160301161132,2,110,5,180703,25
20160301161132,2,110,5,70103,7
20160301161132,2,110,5,110101,4
20160301161132,2,110,5,180101,12
20160301161132,2,110,5,10101,222
20160301161197,2,100,5,10101,150
20160301161197,2,100,5,10201,60
20160301161197,2,100,5,110101,10
20160301161197,2,100,5,180601,15
20160301161197,2,100,5,60101,65
20160301161197,2,100,5,60301,120
20160301161197,2,100,5,60101,120
20160301161197,2,100,5,180601,10
20160301161197,2,100,5,110101,30
20160301161197,2,100,5,180603,10
20160301161197,2,100,5,60301,190
20160301161197,2,100,5,180603,10
20160301161197,2,100,5,60301,50
20160301161197,2,100,5,110101,60
20160301161197,2,100,5,130134,120
20160301161197,2,100,5,10201,30
20160301161197,2,100,5,60301,210
20160301161197,2,100,5,10101,180
20160301161487,2,100,5,10101,330
20160301161487,2,100,5,110101,15
20160301161487,2,100,5,20102,10
20160301161487,2,100,5,20101,65
20160301161487,2,100,5,181201,12
20160301161487,2,100,5,120101,20
20160301161487,2,100,5,181201,12
20160301161487,2,100,5,30112,20
20160301161487,2,100,5,181201,40
20160301161487,2,100,5,120101,316
20160301161487,2,100,5,181201,40
20160301161487,2,100,5,30112,5
20160301161487,2,100,5,180406,12
20160301161487,2,100,5,40507,5
20160301161487,2,100,5,180406,12
20160301161487,2,100,5,20201,15
20160301161487,2,100,5,110101,30
20160301161487,2,100,5,20203,15
20160301161487,2,100,5,60301,76
20160301161487,2,100,5,30106,30
20160301161487,2,100,5,10201,15
20160301161487,2,100,5,10101,345
20160301161547,2,110,5,10101,420
20160301161547,2,110,5,110101,15
20160301161547,2,110,5,120303,120
20160301161547,2,110,5,160102,120
20160301161547,2,110,5,110101,30
20160301161547,2,110,5,10201,30
20160301161547,2,110,5,110101,30
20160301161547,2,110,5,120303,105
20160301161547,2,110,5,20203,10
20160301161547,2,110,5,120303,260
20160301161547,2,110,5,10101,300
20160301162381,2,110,5,140102,90
20160301162381,2,110,5,10201,30
20160301162381,2,110,5,181401,6
20160301162381,2,110,5,140101,60
20160301162381,2,110,5,180501,30
20160301162381,2,110,5,50101,249
20160301162381,2,110,5,120312,60
20160301162381,2,110,5,50101,75
20160301162381,2,110,5,130131,15
20160301162381,2,110,5,50101,195
20160301162381,2,110,5,181201,15
20160301162381,2,110,5,120101,45
20160301162381,2,110,5,110101,20
20160301162381,2,110,5,181101,10
20160301162381,2,110,5,181101,15
20160301162381,2,110,5,181101,35
20160301162381,2,110,5,181101,6
20160301162381,2,110,5,20903,5
20160301162381,2,110,5,110101,10
20160301162381,2,110,5,160102,45
20160301162381,2,110,5,10101,154
20160301162381,2,110,5,20904,180
20160301162381,2,110,5,10101,90
20160302160724,2,110,5,10101,240
20160302160724,2,110,5,10201,35
20160302160724,2,110,5,180601,6
20160302160724,2,110,5,60101,139
20160302160724,2,110,5,10101,60
20160302160724,2,110,5,60301,30
20160302160724,2,110,5,60101,200
20160302160724,2,110,5,180703,6
20160302160724,2,110,5,70103,12
20160302160724,2,110,5,180703,3
20160302160724,2,110,5,110101,15
20160302160724,2,110,5,180603,5
20160302160724,2,110,5,60301,269
20160302160724,2,110,5,180603,4
20160302160724,2,110,5,40401,10
20160302160724,2,110,5,40401,45
20160302160724,2,110,5,120101,121
20160302160724,2,110,5,180703,20
20160302160724,2,110,5,70103,10
20160302160724,2,110,5,180703,20
20160302160724,2,110,5,10201,30
20160302160724,2,110,5,10101,160
20160302160737,2,110,5,10101,360
20160302160737,2,110,5,10201,90
20160302160737,2,110,5,20602,20
20160302160737,2,110,5,20602,20
20160302160737,2,110,5,180703,10
20160302160737,2,110,5,70103,20
20160302160737,2,110,5,110101,45
20160302160737,2,110,5,181206,10
20160302160737,2,110,5,120301,20
20160302160737,2,110,5,181101,20
20160302160737,2,110,5,110101,10
20160302160737,2,110,5,120101,185
20160302160737,2,110,5,181201,80
20160302160737,2,110,5,20902,10
20160302160737,2,110,5,180701,10
20160302160737,2,110,5,70101,170
20160302160737,2,110,5,180701,10
20160302160737,2,110,5,10201,50
20160302160737,2,110,5,160199,20
20160302160737,2,110,5,10101,280
20160302160869,2,100,5,10101,90
20160302160869,2,100,5,10201,30
20160302160869,2,100,5,110101,10
20160302160869,2,100,5,20201,10
20160302160869,2,100,5,30403,5
20160302160869,2,100,5,180501,30
20160302160869,2,100,5,50101,350
20160302160869,2,100,5,110101,15
20160302160869,2,100,5,20904,15
20160302160869,2,100,5,180501,20
20160302160869,2,100,5,50101,85
20160302160869,2,100,5,181002,5
20160302160869,2,100,5,100201,20
20160302160869,2,100,5,180701,5
20160302160869,2,100,5,70101,30
20160302160869,2,100,5,180701,5
20160302160869,2,100,5,80101,5
20160302160869,2,100,5,40501,10
20160302160869,2,100,5,181201,25
20160302160869,2,100,5,120101,20
20160302160869,2,100,5,180705,15
20160302160869,2,100,5,70102,10
20160302160869,2,100,5,180703,30
20160302160869,2,100,5,70103,10
20160302160869,2,100,5,180703,5
20160302160869,2,100,5,20201,15
20160302160869,2,100,5,110101,30
20160302160869,2,100,5,20203,20
20160302160869,2,100,5,50101,10
20160302160869,2,100,5,20102,10
20160302160869,2,100,5,120303,30
20160302160869,2,100,5,120309,30
20160302160869,2,100,5,20602,10
20160302160869,2,100,5,30403,10
20160302160869,2,100,5,120309,15
20160302160869,2,100,5,120303,30
20160302160869,2,100,5,120301,15
20160302160869,2,100,5,10101,300
20160302160869,2,100,5,20602,15
20160302160869,2,100,5,10101,45
20160302160921,2,100,5,10101,420
20160302160921,2,100,5,20201,5
20160302160921,2,100,5,120307,120
20160302160921,2,100,5,10201,20
20160302160921,2,100,5,180704,15
20160302160921,2,100,5,70104,120
20160302160921,2,100,5,181101,10
20160302160921,2,100,5,110101,60
20160302160921,2,100,5,181101,10
20160302160921,2,100,5,120303,20
20160302160921,2,100,5,180704,5
20160302160921,2,100,5,70104,15
20160302160921,2,100,5,180704,5
20160302160921,2,100,5,120307,120
20160302160921,2,100,5,120308,30
20160302160921,2,100,5,60301,180
20160302160921,2,100,5,10101,285
20160302160973,2,100,5,10101,120
20160302160973,2,100,5,10201,60
20160302160973,2,100,5,110101,15
20160302160973,2,100,5,20902,10
20160302160973,2,100,5,180601,25
20160302160973,2,100,5,60101,190
20160302160973,2,100,5,60301,120
20160302160973,2,100,5,181101,10
20160302160973,2,100,5,110101,30
20160302160973,2,100,5,180601,15
20160302160973,2,100,5,60101,95
20160302160973,2,100,5,180704,15
20160302160973,2,100,5,70104,90
20160302160973,2,100,5,180704,15
20160302160973,2,100,5,110101,30
20160302160973,2,100,5,180704,15
20160302160973,2,100,5,70104,45
20160302160973,2,100,5,180805,10
20160302160973,2,100,5,80501,80
20160302160973,2,100,5,180805,20
20160302160973,2,100,5,60301,130
20160302160973,2,100,5,10101,300
20160302161139,2,100,5,10101,150
20160302161139,2,100,5,60301,60
20160302161139,2,100,5,10201,20
20160302161139,2,100,5,181101,4
20160302161139,2,100,5,110101,5
20160302161139,2,100,5,180501,4
20160302161139,2,100,5,50101,297
20160302161139,2,100,5,110101,30
20160302161139,2,100,5,60101,180
20160302161139,2,100,5,181301,8
20160302161139,2,100,5,130104,60
20160302161139,2,100,5,10201,15
20160302161139,2,100,5,180503,5
20160302161139,2,100,5,50399,45
20160302161139,2,100,5,60301,40
20160302161139,2,100,5,180601,5
20160302161139,2,100,5,60101,122
20160302161139,2,100,5,120101,20
20160302161139,2,100,5,181201,15
20160302161139,2,100,5,120101,5
20160302161139,2,100,5,180603,5
20160302161139,2,100,5,60301,45
20160302161139,2,100,5,10201,10
20160302161139,2,100,5,110101,20
20160302161139,2,100,5,10101,270
20160302161315,2,202,5,10101,120
20160302161315,2,202,5,20201,60
20160302161315,2,202,5,110101,15
20160302161315,2,202,5,180302,30
20160302161315,2,202,5,30112,5
20160302161315,2,202,5,180601,90
20160302161315,2,202,5,60101,340
20160302161315,2,202,5,180302,90
20160302161315,2,202,5,30112,10
20160302161315,2,202,5,180302,30
20160302161315,2,202,5,20203,60
20160302161315,2,202,5,20201,60
20160302161315,2,202,5,110101,60
20160302161315,2,202,5,120303,110
20160302161315,2,202,5,10101,360
20160302161360,2,100,5,10101,240
20160302161360,2,100,5,10201,30
20160302161360,2,100,5,120303,60
20160302161360,2,100,5,180601,45
20160302161360,2,100,5,180601,20
20160302161360,2,100,5,60101,100
20160302161360,2,100,5,180601,15
20160302161360,2,100,5,180601,20
20160302161360,2,100,5,180601,40
20160302161360,2,100,5,120303,15
20160302161360,2,100,5,110101,15
20160302161360,2,100,5,120303,90
20160302161360,2,100,5,180501,20
20160302161360,2,100,5,50101,130
20160302161360,2,100,5,110101,20
20160302161360,2,100,5,50101,40
20160302161360,2,100,5,180501,20
20160302161360,2,100,5,60301,70
20160302161360,2,100,5,10201,30
20160302161360,2,100,5,10101,420
20160302161593,2,100,5,10101,210
20160302161593,2,100,5,10201,45
20160302161593,2,100,5,110101,15
20160302161593,2,100,5,180209,10
20160302161593,2,100,5,20904,10
20160302161593,2,100,5,50101,100
20160302161593,2,100,5,70103,10
20160302161593,2,100,5,50101,65
20160302161593,2,100,5,110101,60
20160302161593,2,100,5,50101,225
20160302161593,2,100,5,180501,15
20160302161593,2,100,5,50102,60
20160302161593,2,100,5,181501,30
20160302161593,2,100,5,150204,90
20160302161593,2,100,5,180209,20
20160302161593,2,100,5,20902,5
20160302161593,2,100,5,181101,10
20160302161593,2,100,5,110101,45
20160302161593,2,100,5,120303,45
20160302161593,2,100,5,181206,5
20160302161593,2,100,5,160101,45
20160302161593,2,100,5,10201,15
20160302161593,2,100,5,500101,15
20160302161593,2,100,5,10101,290
20160302161690,2,100,5,10101,180
20160302161690,2,100,5,10201,30
20160302161690,2,100,5,10102,30
20160302161690,2,100,5,110101,10
20160302161690,2,100,5,180501,10
20160302161690,2,100,5,50101,220
20160302161690,2,100,5,181101,5
20160302161690,2,100,5,110101,45
20160302161690,2,100,5,180501,5
20160302161690,2,100,5,50101,245
20160302161690,2,100,5,180501,10
20160302161690,2,100,5,20602,60
20160302161690,2,100,5,110101,30
20160302161690,2,100,5,60301,30
20160302161690,2,100,5,120303,80
20160302161690,2,100,5,120312,15
20160302161690,2,100,5,10201,15
20160302161690,2,100,5,120303,30
20160302161690,2,100,5,10101,390
20160302161898,2,110,5,10201,180
20160302161898,2,110,5,160101,20
20160302161898,2,110,5,180501,65
20160302161898,2,110,5,50101,335
20160302161898,2,110,5,180501,90
20160302161898,2,110,5,10101,120
20160302161898,2,110,5,110101,15
20160302161898,2,110,5,120301,180
20160302161898,2,110,5,20902,105
20160302161898,2,110,5,10101,330
20160302162440,2,100,5,10101,30
20160302162440,2,100,5,180603,45
20160302162440,2,100,5,60101,285
20160302162440,2,100,5,120301,15
20160302162440,2,100,5,60101,195
20160302162440,2,100,5,110101,20
20160302162440,2,100,5,120301,10
20160302162440,2,100,5,60101,120
20160302162440,2,100,5,110101,15
20160302162440,2,100,5,60101,165
20160302162440,2,100,5,180601,45
20160302162440,2,100,5,10201,30
20160302162440,2,100,5,10101,465
20160303160077,2,100,5,10101,240
20160303160077,2,100,5,20201,60
20160303160077,2,100,5,120303,60
20160303160077,2,100,5,30103,120
20160303160077,2,100,5,20201,60
20160303160077,2,100,5,110101,30
20160303160077,2,100,5,120303,30
20160303160077,2,100,5,20102,40
20160303160077,2,100,5,20101,20
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,20
20160303160077,2,100,5,30109,5
20160303160077,2,100,5,60101,40
20160303160077,2,100,5,20201,60
20160303160077,2,100,5,110101,30
20160303160077,2,100,5,30101,30
20160303160077,2,100,5,30101,30
20160303160077,2,100,5,10201,20
20160303160077,2,100,5,10101,370
20160303161325,2,100,5,10101,150
20160303161325,2,100,5,10201,45
20160303161325,2,100,5,180601,45
20160303161325,2,100,5,60101,255
20160303161325,2,100,5,60301,75
20160303161325,2,100,5,60101,165
20160303161325,2,100,5,180705,45
20160303161325,2,100,5,70102,10
20160303161325,2,100,5,180705,15
20160303161325,2,100,5,120303,30
20160303161325,2,100,5,110101,45
20160303161325,2,100,5,60301,125
20160303161325,2,100,5,60301,105
20160303161325,2,100,5,60301,45
20160303161325,2,100,5,500101,30
20160303161325,2,100,5,60301,60
20160303161325,2,100,5,10101,195
20160303161448,2,110,5,500101,45
20160303161448,2,110,5,60301,60
20160303161448,2,110,5,110101,45
20160303161448,2,110,5,60301,120
20160303161448,2,110,5,120303,720
20160303161448,2,110,5,120101,150
20160303161448,2,110,5,10201,60
20160303161448,2,110,5,120308,20
20160303161448,2,110,5,10101,220
20160303162289,2,100,5,10101,360
20160303162289,2,100,5,10201,30
20160303162289,2,100,5,180101,60
20160303162289,2,100,5,110101,10
20160303162289,2,100,5,20501,120
20160303162289,2,100,5,10201,10
20160303162289,2,100,5,120301,310
20160303162289,2,100,5,180703,5
20160303162289,2,100,5,70103,5
20160303162289,2,100,5,180703,5
20160303162289,2,100,5,110101,20
20160303162289,2,100,5,20902,90
20160303162289,2,100,5,120303,175
20160303162289,2,100,5,10101,240
20160402161402,2,100,5,10101,240
20160402161402,2,100,5,110101,15
20160402161402,2,100,5,120304,60
20160402161402,2,100,5,10201,45
20160402161402,2,100,5,20101,30
20160402161402,2,100,5,160102,10
20160402161402,2,100,5,20102,20
20160402161402,2,100,5,20101,120
20160402161402,2,100,5,20902,20
20160402161402,2,100,5,120101,45
20160402161402,2,100,5,20902,15
20160402161402,2,100,5,180701,15
20160402161402,2,100,5,70101,15
20160402161402,2,100,5,180701,10
20160402161402,2,100,5,70101,45
20160402161402,2,100,5,180701,15
20160402161402,2,100,5,20104,20
20160402161402,2,100,5,120101,60
20160402161402,2,100,5,60399,30
20160402161402,2,100,5,180209,10
20160402161402,2,100,5,20902,30
20160402161402,2,100,5,160103,3
20160402161402,2,100,5,180705,5
20160402161402,2,100,5,70102,5
20160402161402,2,100,5,180703,5
20160402161402,2,100,5,70103,15
20160402161402,2,100,5,180703,10
20160402161402,2,100,5,110101,30
20160402161402,2,100,5,120303,45
20160402161402,2,100,5,20902,20
20160402161402,2,100,5,120101,10
20160402161402,2,100,5,10201,30
20160402161402,2,100,5,10101,392
20160402161684,2,100,5,10101,180
20160402161684,2,100,5,10301,1
20160402161684,2,100,5,110101,20
20160402161684,2,100,5,120303,159
20160402161684,2,100,5,10201,15
20160402161684,2,100,5,120303,45
20160402161684,2,100,5,20201,15
20160402161684,2,100,5,120303,165
20160402161684,2,100,5,180704,20
20160402161684,2,100,5,70104,5
20160402161684,2,100,5,180704,20
20160402161684,2,100,5,120303,75
20160402161684,2,100,5,120307,210
20160402161684,2,100,5,30106,90
20160402161684,2,100,5,120303,90
20160402161684,2,100,5,10101,330
20160402162144,2,100,5,10101,240
20160402162144,2,100,5,10201,60
20160402162144,2,100,5,180601,30
20160402162144,2,100,5,60101,150
20160402162144,2,100,5,60301,60
20160402162144,2,100,5,60101,150
20160402162144,2,100,5,180601,30
20160402162144,2,100,5,130104,120
20160402162144,2,100,5,10201,20
20160402162144,2,100,5,181101,15
20160402162144,2,100,5,110101,55
20160402162144,2,100,5,181101,15
20160402162144,2,100,5,60301,60
20160402162144,2,100,5,120303,120
20160402162144,2,100,5,10101,315
20160402162416,2,100,5,10101,240
20160402162416,2,100,5,20201,25
20160402162416,2,100,5,10201,30
20160402162416,2,100,5,180501,60
20160402162416,2,100,5,50101,185
20160402162416,2,100,5,110101,15
20160402162416,2,100,5,50101,105
20160402162416,2,100,5,180501,60
20160402162416,2,100,5,10201,10
20160402162416,2,100,5,60301,60
20160402162416,2,100,5,20201,20
20160402162416,2,100,5,110101,15
20160402162416,2,100,5,120303,90
20160402162416,2,100,5,120308,45
20160402162416,2,100,5,10201,45
20160402162416,2,100,5,10101,435
20160403160666,2,100,5,10101,360
20160403160666,2,100,5,110101,60
20160403160666,2,100,5,60301,120
20160403160666,2,100,5,110101,60
20160403160666,2,100,5,120303,180
20160403160666,2,100,5,20201,60
20160403160666,2,100,5,110101,120
20160403160666,2,100,5,120303,120
20160403160666,2,100,5,10101,360
20160403160834,2,100,5,10101,150
20160403160834,2,100,5,10201,60
20160403160834,2,100,5,20201,15
20160403160834,2,100,5,180302,2
20160403160834,2,100,5,30112,5
20160403160834,2,100,5,180302,2
20160403160834,2,100,5,20201,5
20160403160834,2,100,5,60301,120
20160403160834,2,100,5,120303,121
20160403160834,2,100,5,181101,10
20160403160834,2,100,5,110101,60
20160403160834,2,100,5,181101,10
20160403160834,2,100,5,10101,90
20160403160834,2,100,5,20201,150
20160403160834,2,100,5,120308,5
20160403160834,2,100,5,110101,60
20160403160834,2,100,5,10201,45
20160403160834,2,100,5,60301,30
20160403160834,2,100,5,120303,80
20160403160834,2,100,5,10102,60
20160403160834,2,100,5,10101,360
20160403161132,2,100,5,10101,180
20160403161132,2,100,5,20102,60
20160403161132,2,100,5,20201,30
20160403161132,2,100,5,120303,60
20160403161132,2,100,5,20101,30
20160403161132,2,100,5,10201,90
20160403161132,2,100,5,20902,30
20160403161132,2,100,5,110101,30
20160403161132,2,100,5,10201,30
20160403161132,2,100,5,120303,30
20160403161132,2,100,5,180501,30
20160403161132,2,100,5,50101,15
20160403161132,2,100,5,50101,225
20160403161132,2,100,5,180501,30
20160403161132,2,100,5,110101,30
20160403161132,2,100,5,120303,120
20160403161132,2,100,5,10201,30
20160403161132,2,100,5,10101,390
20160403161594,2,100,5,10101,165
20160403161594,2,100,5,20201,20
20160403161594,2,100,5,30101,20
20160403161594,2,100,5,120303,15
20160403161594,2,100,5,10201,20
20160403161594,2,100,5,180302,10
20160403161594,2,100,5,30112,10
20160403161594,2,100,5,180601,15
20160403161594,2,100,5,60101,385
20160403161594,2,100,5,180302,15
20160403161594,2,100,5,30112,10
20160403161594,2,100,5,180302,10
20160403161594,2,100,5,30201,60
20160403161594,2,100,5,20101,60
20160403161594,2,100,5,20201,30
20160403161594,2,100,5,110101,20
20160403161594,2,100,5,120303,35
20160403161594,2,100,5,30101,45
20160403161594,2,100,5,60301,75
20160403161594,2,100,5,120303,60
20160403161594,2,100,5,10101,360
20160403162117,2,100,5,10101,270
20160403162117,2,100,5,10201,30
20160403162117,2,100,5,181401,5
20160403162117,2,100,5,140101,85
20160403162117,2,100,5,181101,3
20160403162117,2,100,5,110101,42
20160403162117,2,100,5,181101,3
20160403162117,2,100,5,60301,240
20160403162117,2,100,5,130124,20
20160403162117,2,100,5,10201,60
20160403162117,2,100,5,60301,120
20160403162117,2,100,5,110101,30
20160403162117,2,100,5,120303,120
20160403162117,2,100,5,10101,412
20160403162230,2,131,5,10101,210
20160403162230,2,131,5,110101,30
20160403162230,2,131,5,60301,60
20160403162230,2,131,5,180601,30
20160403162230,2,131,5,60101,150
20160403162230,2,131,5,110101,60
20160403162230,2,131,5,60101,240
20160403162230,2,131,5,180603,5
20160403162230,2,131,5,60301,55
20160403162230,2,131,5,180603,30
20160403162230,2,131,5,110101,30
20160403162230,2,131,5,60301,150
20160403162230,2,131,5,10101,390
20160403162324,2,100,5,10101,330
20160403162324,2,100,5,20201,30
20160403162324,2,100,5,110101,30
20160403162324,2,100,5,181301,10
20160403162324,2,100,5,130131,60
20160403162324,2,100,5,130133,30
20160403162324,2,100,5,181301,10
20160403162324,2,100,5,20201,30
20160403162324,2,100,5,110101,30
20160403162324,2,100,5,180701,15
20160403162324,2,100,5,70101,60
20160403162324,2,100,5,180701,15
20160403162324,2,100,5,20902,10
20160403162324,2,100,5,20201,120
20160403162324,2,100,5,110101,45
20160403162324,2,100,5,120303,60
20160403162324,2,100,5,20201,90
20160403162324,2,100,5,120303,90
20160403162324,2,100,5,10201,15
20160403162324,2,100,5,10101,360
20160403162359,2,100,5,10101,165
20160403162359,2,100,5,10201,30
20160403162359,2,100,5,30101,10
20160403162359,2,100,5,180302,7
20160403162359,2,100,5,30111,20
20160403162359,2,100,5,181501,45
20160403162359,2,100,5,150701,45
20160403162359,2,100,5,150203,158
20160403162359,2,100,5,110101,30
20160403162359,2,100,5,150203,90
20160403162359,2,100,5,180302,45
20160403162359,2,100,5,30112,5
20160403162359,2,100,5,180704,5
20160403162359,2,100,5,70104,30
20160403162359,2,100,5,180704,10
20160403162359,2,100,5,20101,90
20160403162359,2,100,5,180302,5
20160403162359,2,100,5,30112,1
20160403162359,2,100,5,180901,7
20160403162359,2,100,5,90103,10
20160403162359,2,100,5,180209,5
20160403162359,2,100,5,20902,2
20160403162359,2,100,5,180209,10
20160403162359,2,100,5,110101,45
20160403162359,2,100,5,120303,270
20160403162359,2,100,5,120101,30
20160403162359,2,100,5,10101,270
20160404160943,2,100,5,10101,270
20160404160943,2,100,5,10201,30
20160404160943,2,100,5,180501,5
20160404160943,2,100,5,50101,235
20160404160943,2,100,5,110101,45
20160404160943,2,100,5,60101,180
20160404160943,2,100,5,180601,5
20160404160943,2,100,5,110101,30
20160404160943,2,100,5,60301,240
20160404160943,2,100,5,10201,60
20160404160943,2,100,5,500101,15
20160404160943,2,100,5,10101,325
20160404162160,2,100,5,10101,390
20160404162160,2,100,5,20201,90
20160404162160,2,100,5,110101,20
20160404162160,2,100,5,20203,15
20160404162160,2,100,5,10201,10
20160404162160,2,100,5,30101,10
20160404162160,2,100,5,140102,65
20160404162160,2,100,5,180304,12
20160404162160,2,100,5,30303,18
20160404162160,2,100,5,30302,50
20160404162160,2,100,5,180704,10
20160404162160,2,100,5,70104,20
20160404162160,2,100,5,180704,7
20160404162160,2,100,5,20101,93
20160404162160,2,100,5,140102,15
20160404162160,2,100,5,20201,20
20160404162160,2,100,5,20101,145
20160404162160,2,100,5,140102,15
20160404162160,2,100,5,20101,45
20160404162160,2,100,5,20201,90
20160404162160,2,100,5,60301,30
20160404162160,2,100,5,140102,15
20160404162160,2,100,5,20101,30
20160404162160,2,100,5,110101,8
20160404162160,2,100,5,120303,30
20160404162160,2,100,5,10101,187
20160504161167,2,131,5,10101,300
20160504161167,2,131,5,110101,60
20160504161167,2,131,5,180302,15
20160504161167,2,131,5,30112,5
20160504161167,2,131,5,180704,10
20160504161167,2,131,5,70104,60
20160504161167,2,131,5,180302,10
20160504161167,2,131,5,30112,5
20160504161167,2,131,5,180905,5
20160504161167,2,131,5,90599,60
20160504161167,2,131,5,180701,8
20160504161167,2,131,5,70101,120
20160504161167,2,131,5,180701,2
20160504161167,2,131,5,20201,60
20160504161167,2,131,5,110101,30
20160504161167,2,131,5,180503,10
20160504161167,2,131,5,50303,60
20160504161167,2,131,5,181301,5
20160504161167,2,131,5,130120,105
20160504161167,2,131,5,181301,10
20160504161167,2,131,5,500106,20
20160504161167,2,131,5,110101,60
20160504161167,2,131,5,120303,60
20160504161167,2,131,5,10201,30
20160504161167,2,131,5,10101,330
20160504161271,2,131,5,10101,420
20160504161271,2,131,5,10201,15
20160504161271,2,131,5,110101,15
20160504161271,2,131,5,60301,150
20160504161271,2,131,5,20902,60
20160504161271,2,131,5,120101,30
20160504161271,2,131,5,180209,5
20160504161271,2,131,5,20902,15
20160504161271,2,131,5,110101,20
20160504161271,2,131,5,20902,120
20160504161271,2,131,5,180209,5
20160504161271,2,131,5,120101,105
20160504161271,2,131,5,20201,15
20160504161271,2,131,5,120308,60
20160504161271,2,131,5,10201,10
20160504161271,2,131,5,120303,95
20160504161271,2,131,5,120308,20
20160504161271,2,131,5,10101,280
20160504161348,2,100,5,10101,420
20160504161348,2,100,5,110101,60
20160504161348,2,100,5,20203,60
20160504161348,2,100,5,20603,30
20160504161348,2,100,5,181301,20
20160504161348,2,100,5,130134,90
20160504161348,2,100,5,181301,20
20160504161348,2,100,5,10201,45
20160504161348,2,100,5,120303,125
20160504161348,2,100,5,180501,1
20160504161348,2,100,5,50102,59
20160504161348,2,100,5,50102,30
20160504161348,2,100,5,120303,270
20160504161348,2,100,5,181206,1
20160504161348,2,100,5,10101,209
20160504161697,2,100,5,10101,150
20160504161697,2,100,5,10201,20
20160504161697,2,100,5,10201,25
20160504161697,2,100,5,180501,10
20160504161697,2,100,5,50101,95
20160504161697,2,100,5,50101,480
20160504161697,2,100,5,180501,15
20160504161697,2,100,5,20201,25
20160504161697,2,100,5,110101,25
20160504161697,2,100,5,20203,15
20160504161697,2,100,5,60301,180
20160504161697,2,100,5,10201,25
20160504161697,2,100,5,120312,30
20160504161697,2,100,5,10101,345
20160504161859,2,100,5,10101,240
20160504161859,2,100,5,60301,340
20160504161859,2,100,5,110101,20
20160504161859,2,100,5,120101,240
20160504161859,2,100,5,110101,30
20160504161859,2,100,5,120101,150
20160504161859,2,100,5,10101,420
20160504162467,2,100,5,10101,120
20160504162467,2,100,5,20602,5
20160504162467,2,100,5,10201,60
20160504162467,2,100,5,120303,30
20160504162467,2,100,5,180501,10
20160504162467,2,100,5,50101,255
20160504162467,2,100,5,180206,10
20160504162467,2,100,5,20602,5
20160504162467,2,100,5,20201,5
20160504162467,2,100,5,110101,30
20160504162467,2,100,5,180501,10
20160504162467,2,100,5,50101,120
20160504162467,2,100,5,120312,15
20160504162467,2,100,5,50101,105
